ts_ns,bid_near,ask_near,bid_total,ask_total
1709456251000000000,475078261.94477,391350634.49068,1907347106.94186,1760077798.55709
1709456283000000000,473008661.84377,389446202.39988,1898414404.0404,1758466081.63869
1709456311000000000,472554143.19658995,397750759.16828,1901631088.17272,1772360474.14182
1709456341000000000,464681972.65539,405020808.61078,1882846355.0066202,1789097957.29562
1709456370000000000,472294675.34407,394756410.01568,1897842413.8618,1771564357.24352
1709456408000000000,477261637.3099,401404792.45568,1909704239.62063,1782142917.28962
1709456436000000000,484975101.97967005,393595688.93118,1927161390.09326,1771934309.88735
1709456463000000000,487622595.48217,388703915.36768,1933565961.78538,1757250188.38145
1709456492000000000,480442140.84467,397772317.19038,1921899664.8374,1779272392.18552
1709456523000000000,472177367.56996,395022579.52898,1907350944.90746,1751579603.19854
1709456551000000000,456468787.9109,400851354.20798004,1891817031.5516999,1763184366.00239
1709456583000000000,452009008.6973,402073576.66664,1879049387.42243,1797565078.52826
1709456610000000000,451538912.199,400832937.44983995,1879616012.48126,1794236962.52006
1709456643000000000,460133688.0708,400708779.53638,1895437890.5112,1796517056.5751
1709456671000000000,455993267.1019,426517349.74982,1886548006.15406,1820532810.81114
1709456704000000000,446089098.02222,414723367.3874999,1865929398.76776,1788802780.20164
1709456731000000000,453540887.01952,414890978.0642,1875321323.22756,1789722223.95414
1709456762000000000,421700245.02660996,418051591.42266,1834559215.42269,1824272059.0292
1709456791000000000,408766224.25171995,409210265.74778,1814597139.3144,1812055569.02172
1709456823000000000,407687460.68702,413964435.28868,1804831916.3402,1818437127.52312
1709456851000000000,412178807.96471,410278203.30116,1823594469.85379,1815605649.3660998
1709456883000000000,410873649.01211,414708445.18778,1811394745.68639,1826300412.23352
1709456911000000000,434464445.06474,405696889.84986,1857684136.74792,1780785481.0714
1709456942000000000,431014697.30014,405956681.06596005,1845766212.2966201,1779894437.6061
1709456970000000000,432957881.91761,409874628.39606,1852116332.82299,1812342152.8417
1709457006000000000,429781159.73501,406524690.41996,1843392695.8852901,1802811908.1739001
1709457030000000000,405660142.60721004,401529490.24316,1810575920.72079,1791146107.5149
1709457063000000000,409020862.69041,407338504.34366,1813603505.09369,1802148167.5685
1709457091000000000,424868790.73461,405742925.15286005,1832028217.02589,1799713520.126
1709457123000000000,449888203.57042,383528049.75409997,1859572757.22466,1715082935.42874
1709457151000000000,406914226.68141,400845735.62676,1814936391.55719,1785645402.1104
1709457183000000000,399558278.71471,404134796.69004,1790982378.62169,1797595022.81528
1709457210000000000,398753073.87913,410713981.20357996,1789692111.14331,1802723990.75892
1709457242000000000,396778734.80133003,426751246.75808,1772400691.5064101,1853048977.02932
1709457271000000000,393784127.82793,424446800.96387994,1772409331.32371,1843784954.89532
1709457304000000000,390304233.31323004,411236415.34938,1757870640.77866,1796066195.57847
1709457330000000000,391163269.02663004,413283643.18847996,1759245741.42506,1803984599.3480701
1709457362000000000,393940898.59071,465247626.17254,1765847016.90229,1948904602.63838
1709457391000000000,396018163.05761,464766470.53066,1770622174.51849,1944162626.6343
1709457420000000000,390979791.27251,468473672.75318,1750002145.82659,1961056716.34272
1709457451000000000,397262723.44433,478808103.54838,1772162962.26291,1980282616.53312
1709457483000000000,397375513.44010997,475747467.38114,1775205663.73259,1977664927.08958
1709457511000000000,408007061.22633,479443049.66978,1794633224.73361,1984841131.07532
1709457540000000000,396618797.23083,488831562.81498003,1778143291.64126,1991849373.78097
1709457570000000000,407666219.49463,467297652.68228,1798592186.99096,1943225472.20157
1709457606000000000,397288310.70983,459692964.27598,1781126030.09596,1916403344.64977
1709457631000000000,403667776.40472996,459594760.0959799,1790405709.15956,1917244657.86697
1709457662000000000,402938402.49433,457433591.17338,1780656843.36291,1918472758.92922
1709457691000000000,410080962.91202,446823846.46478,1796292591.0989,1908124064.29392
1709457723000000000,425436111.27354,439032547.02966,1816385270.84712,1888696418.9026
1709457751000000000,411960548.58201003,441510586.08555996,1809194071.12619,1891730753.2275999
1709457780000000000,417961846.35450995,443687926.02424,1826105381.36599,1899231384.72408
1709457811000000000,430756650.57674,440603140.44926,1834163903.09742,1894097959.1833
1709457843000000000,416506104.39431,443201420.56866,1819440435.08339,1894569866.1134999
1709457871000000000,423493564.77941,442974675.97026,1839294277.12189,1895006102.7729
1709457904000000000,413141733.86711,444221082.93615997,1813159181.59529,1895704152.1208
1709457930000000000,419371874.19940996,442391503.12564003,1830128276.4900901,1896052136.88888
1709457963000000000,434352257.96984,443662382.18156004,1840092712.0949202,1872755463.0026999
1709457991000000000,442873658.83504,442644783.45896,1854670366.45248,1871213457.2842
1709458022000000000,441247785.32004,443735788.75346005,1846570580.79408,1871761122.4478
1709458051000000000,444799918.05414003,437977339.49219996,1858148260.96038,1862010905.42944
1709458082000000000,437509721.88374,445658657.50176,1844675084.67258,1868380394.1356
1709458111000000000,447107397.58812,435371737.01129997,1861318675.53566,1854920733.79634
1709458143000000000,444153019.21071994,432961406.9039,1852100898.09196,1848851630.80134
1709458171000000000,414122346.25761,445600666.77944005,1821577270.0579898,1898211300.18498
1709458207000000000,410771723.01031,454003725.61516,1805009381.36019,1914409228.0292
1709458232000000000,437043393.47653997,447852462.83906,1848944116.38662,1905849301.9682
1709458263000000000,437242020.83944,447339750.12436,1846707895.41582,1873604834.1785002
1709458290000000000,436889248.28204,444180009.81475997,1849080288.91462,1898061561.7368
1709458322000000000,444520797.58164,437750280.63686,1858387876.42508,1859369092.7882001
1709458351000000000,417958646.64501,446401584.44754,1828061484.12479,1900810357.58748
1709458383000000000,405182394.69143,452114248.79877996,1787100524.13681,1913667736.72242
1709458410000000000,405581847.03033,454166239.86638,1792233255.4146101,1918795763.05752
1709458443000000000,401587397.76733,465322246.18017995,1778931942.8291101,1936575262.42062
1709458471000000000,404392604.08123,463780643.83718,1790182866.47116,1931821974.79457
1709458504000000000,395874623.68153,448551792.28328,1772677985.7421598,1893286620.6717699
1709458531000000000,387236549.36815,435787435.61868,1761197052.66988,1903083214.2986002
1709458562000000000,382172489.68255,439588929.83188,1746495973.3041801,1906616476.07607
1709458590000000000,383417264.06075,436456016.30398,1752711618.49188,1899751922.12761
1709458623000000000,383484864.97305,433161093.96236,1747244616.17568,1894894320.46229
1709458650000000000,387061585.42675,489901504.53518,1752490941.3810802,2020995756.5375
1709458682000000000,406931816.53262997,466231394.83928,1788471794.74051,1959970831.29902
1709458710000000000,409093610.97583,474177101.25067997,1794941593.76031,1981465691.45762
1709458743000000000,407617931.89182997,476463747.84588003,1789834708.99541,1985071470.35642
1709458770000000000,408095203.25713,479564375.70278,1792156946.6834102,1990230378.69122
1709458805000000000,408055221.56653,482312853.77338004,1787480689.6061099,2002272865.85552
1709458831000000000,408835018.14590997,476993588.90624,1802412066.2549899,1992481439.97168
1709458863000000000,413779872.23721004,473841455.51588,1802440521.70359,1982692641.14362
1709458890000000000,414512349.12371,473087877.29124004,1815853301.47759,1981493861.4598799
1709458923000000000,435059067.64214003,415927398.66896,1840108004.81868,1802117079.6453
1709458951000000000,432528422.34573996,419470309.77876,1833788493.96418,1813291620.2905002
1709458980000000000,428238788.49754,418955520.99056,1828367387.67272,1813075106.1611
1709459011000000000,438936994.24731994,410629127.21430004,1844880410.14346,1801165672.29324
1709459043000000000,438315937.93472004,408584620.9835,1840992518.03736,1793964531.96184
1709459071000000000,444051031.21072,409711457.7639,1848840713.97926,1790614059.93164
1709459104000000000,424106932.40384,413398230.15636003,1817001289.1119199,1793958682.0586998
1709459130000000000,431113566.54473996,413526850.15756,1828749307.16738,1803898124.7149
1709459162000000000,445789744.26651996,407398783.73569995,1851250781.70766,1781870934.5813398
1709459191000000000,450130504.90172,406564539.71529996,1849778090.12046,1783750087.80284
1709459223000000000,452014244.33092,408807562.8828,1854133919.88226,1787819781.69614
1709459250000000000,453995497.84242004,405310568.3308,1859568127.35756,1786764481.74524
1709459283000000000,450464042.34482,403760712.37899995,1849763761.68586,1780961045.62744
1709459311000000000,452691502.41002,449329562.2274,1859735054.83736,1895061236.2379398
1709459343000000000,452843647.27202,452300222.81700003,1858426367.70626,1900996030.98604
1709459371000000000,453994725.49632,452102746.6314,1861887570.6022599,1901205168.68824
1709459405000000000,451329884.85592,451930120.2766,1854597863.15586,1898966215.89104
1709459431000000000,432984163.27282,458311426.4585,1833315216.87326,1909310819.58044
1709459463000000000,439147086.16242,458046409.0428,1845731498.32646,1906197246.76754
1709459490000000000,440730964.20672,461199562.9074,1850042593.65376,1914804620.16984
1709459523000000000,441408176.56722003,460321260.4972,1850976296.2957602,1918675673.80724
1709459551000000000,441914777.61242,460264394.05770004,1853469465.54326,1921449888.14574
1709459583000000000,439658555.31944,459876576.75536,1851728775.57358,1919591803.6342
1709459611000000000,440616486.58463997,468319342.68780005,1852985931.97058,1941140956.39854
1709459643000000000,441546150.45874,464855298.8368,1855288774.00088,1931778933.5039399
1709459671000000000,442551160.35433996,467610833.0883,1854150646.28668,1939129923.17354
1709459704000000000,443964026.27634,466597246.13899994,1856191584.52018,1935233327.65694
1709459730000000000,440748818.46664,467391864.2092,1852671053.2814798,1939013439.04114
1709459762000000000,444327878.31582,469796868.9146,1856948357.36746,1940170381.51724
1709459791000000000,445983797.12314004,464069007.9383,1866980822.26788,1929615816.03294
1709459823000000000,445784860.75334,465306500.0966,1866131078.13478,1931756743.20534
1709459850000000000,441886915.38214,468726674.7053,1856991113.3687801,1941202639.68734
1709459882000000000,442820701.96651995,470821963.83419997,1855248061.78526,1947727771.09144
1709459911000000000,458424636.21562004,462910938.06229997,1873032430.0192602,1929956033.64264
1709459940000000000,460659583.73552,456594391.9513,1878129138.36676,1906906041.06444
1709459970000000000,458293394.62212,457976773.26539993,1872378143.62426,1918385454.17824
1709460008000000000,460415117.75362,460629484.0697,1877800354.41546,1913676266.55984
1709460037000000000,469734779.67902,474377907.3964,1902082738.56326,1956368231.19684
1709460063000000000,465805307.01372004,472763217.6243,1891047701.87166,1951460881.73714
1709460091000000000,469669661.98182,475212633.651,1901802942.67106,1951117215.04674
1709460122000000000,466222493.50542,440212586.3221201,1893013096.61273,1910538927.7792602
1709460151000000000,465653062.07112,441781605.46316004,1895311462.0357,1916318642.5289
1709460183000000000,459608422.19132,475176936.8773,1878344673.3705602,1956216805.06494
1709460210000000000,463144896.71371996,472508790.6552,1888479572.73766,1951150852.21474
1709460243000000000,461141693.58592,440246476.58246,1881991003.0553,1879473283.28759
1709460271000000000,475619110.13332,438536071.78886,1906655579.9566,1882847690.124
1709460304000000000,469089817.46962,437786827.26916003,1892527087.2957,1875717022.9495
1709460331000000000,470376118.45662,439528861.99705994,1898072444.2798,1882233042.9282799
1709460363000000000,471047210.07262,434988491.63516,1896230382.2482,1868901552.4499002
1709460391000000000,460703579.34762,439504775.57986,1889625035.6094,1904784580.78829
1709460423000000000,466883706.96941996,434776540.05636,1882991203.3063,1872020704.5267
1709460451000000000,469370090.33008003,437559914.55616,1888269014.20576,1879356387.54314
1709460483000000000,470405965.38228,434261035.90276,1892086833.91216,1867618481.78774
1709460510000000000,472106772.79041,427937165.83746,1894764027.77469,1858322573.09544
1709460543000000000,475438771.22831,433239173.86136,1901698834.94029,1868892793.2655401
1709460570000000000,476932410.59031,432535826.42256,1906375923.7262201,1871609980.68214
1709460605000000000,470299269.81248,433882975.81696,1894157432.62956,1864817252.17374
1709460630000000000,476657126.09361,426753627.49386,1910140981.79619,1851474179.58414
1709460663000000000,477382855.55221,423752841.92986,1905150566.10912,1843982651.61394
